1571096714,156, 1063, 2346
1571096715,157, 1063, 2458
1571096715,158, 1136, 2459
1571096716,159, 1146, 2550
1571096716,160, 1125, 2627
1571096717,161, 1111, 2401
1571096717,162, 967, 2295
1571096718,163, 1035, 2137
1571096718,164, 956, 2160
1571096719,165, 835, 2030
1571096719,166, 859, 2241
1571096720,167, 984, 2313
1571096720,168, 1045, 2438
1571096721,169, 1110, 2884
1571096721,170, 1198, 2708
1571096722,171, 1154, 2979
1571096722,172, 1223, 2946
1571096723,173, 1161, 3004
1571096723,174, 1144, 2814
1571096724,175, 1208, 3091
1571096724,176, 1238, 3060
1571096725,177, 1252, 2906
1571096725,178, 1214, 2708
1571096726,179, 1100, 2737
1571096726,180, 954, 2590
1571096727,181, 979, 2648
1571096727,182, 1126, 2634
1571096728,183, 1071, 3011
1571096728,184, 1185, 3003
1571096729,185, 1200, 3091
1571096729,186, 1264, 3270
1571096730,187, 1264, 3217
1571096730,188, 1237, 3485
1571096731,189, 1245, 3561
1571096731,190, 1254, 3526
1571096732,191, 1311, 3773
1571096732,192, 1358, 3522
1571096733,193, 1403, 3966
1571096733,194, 1391, 3949
1571096734,195, 1364, 3989
1571096734,196, 1452, 4212
1571096735,197, 1444, 4038
1571096735,198, 1430, 4118
1571096736,199, 1436, 4210
1571096736,200, 1513, 4062
1571096737,201, 1492, 3870
1571096737,202, 1421, 3439
1571096738,203, 1330, 3785
1571096738,204, 1396, 3453
1571096739,205, 1390, 3448
1571096739,206, 1396, 3590
1571096740,207, 1350, 3525
1571096740,208, 1411, 3290
1571096741,209, 1312, 3365
1571096741,210, 1471, 3812
1571096742,211, 1269, 3716
1571096742,212, 1284, 3650
1571096743,213, 1250, 3618
1571096743,214, 1243, 3660
1571096744,215, 1277, 3743
1571096744,216, 1189, 3886
1571096745,217, 1363, 4242
1571096745,218, 1339, 4155
1571096746,219, 1307, 3978
1571096746,220, 1393, 4124
1571096747,221, 1316, 4214
1571096747,222, 1402, 4409
1571096748,223, 1341, 4444
1571096748,224, 1442, 4256
1571096749,225, 1402, 4107
1571096749,226, 1399, 4204
1571096750,227, 1376, 4125
1571096750,228, 1377, 4077
1571096751,229, 1553, 4212
1571096751,230, 1476, 4416
1571096752,231, 1528, 4207
1571096752,232, 1572, 4340
1571096753,233, 1470, 4690
1571096753,234, 1450, 4384
1571096754,235, 1627, 4408
1571096754,236, 1592, 4759
1571096755,237, 1574, 4534
1571096755,238, 1495, 4541
1571096756,239, 1541, 4316
1571096756,240, 1395, 4503
1571096757,241, 1362, 4200
1571096757,242, 1353, 3763
1571096758,243, 1262, 3700
1571096758,244, 1260, 3668
1571096759,245, 1247, 3872
1571096759,246, 1342, 3712
1571096760,247, 1268, 3532
1571096760,248, 1245, 3490
1571096761,249, 1305, 3927
1571096761,250, 1395, 4152
1571096762,251, 1492, 4557
1571096762,252, 1668, 4781
1571096763,253, 1699, 4975
1571096763,254, 1746, 4784
1571096764,255, 1804, 4454
1571096764,254, 1791, 4681
1571096765,253, 1555, 4793
1571096765,252, 1829, 4822
1571096766,251, 1787, 4759
1571096766,250, 1542, 4238
1571096767,249, 1438, 4280
1571096767,248, 1511, 4180
1571096768,247, 1615, 4180
1571096768,246, 1594, 3947
1571096769,245, 1426, 3825
1571096769,244, 1492, 3989
1571096770,243, 1365, 3729
1571096770,242, 1237, 3454
1571096771,241, 1078, 3126
1571096771,240, 1188, 3172
1571096772,239, 1055, 3302
1571096772,238, 1131, 2953
1571096773,237, 940, 3099
1571096773,236, 1047, 2862
1571096774,235, 1150, 3284
1571096774,234, 1236, 3425
1571096775,233, 1206, 3570
1571096775,232, 1253, 4097
1571096776,231, 1382, 3948
1571096776,230, 1377, 4211
1571096777,229, 1445, 4237
1571096777,228, 1359, 4212
1571096778,227, 1356, 4143
1571096778,226, 1369, 3925
1571096779,225, 1390, 4167
1571096779,224, 1416, 3832
1571096780,223, 1436, 3918
1571096780,222, 1356, 4047
1571096781,221, 1381, 4170
1571096781,220, 1349, 4053
1571096782,219, 1453, 4041
1571096782,218, 1301, 3730
1571096783,217, 1417, 4030
1571096783,216, 1290, 3905
1571096784,215, 1237, 3813
1571096784,214, 1303, 4051
1571096785,213, 1246, 3551
1571096785,212, 1147, 3390
1571096786,211, 1232, 3411
1571096786,210, 1124, 3065
1571096787,209, 1045, 2925
1571096787,208, 1121, 3286
1571096788,207, 1019, 3003
1571096788,206, 1077, 2853
1571096789,205, 1070, 2854
1571096789,204, 1028, 3014
1571096790,203, 999, 2733
1571096790,202, 1056, 2779
1571096791,201, 1011, 2789
1571096791,200, 996, 2640
1571096792,199, 949, 2593
1571096792,198, 1031, 2533
1571096793,197, 945, 2468
1571096793,196, 1048, 2541
1571096794,195, 1113, 2535
1571096794,194, 1006, 2498
1571096795,193, 1050, 2815
1571096795,192, 1169, 2736
1571096796,191, 1032, 2849
1571096796,190, 1173, 2746
1571096797,189, 1066, 2928
1571096797,188, 1113, 2970
1571096798,187, 1110, 3102
1571096798,186, 1131, 2987
1571096799,185, 1089, 2999
1571096799,184, 1092, 2867
1571096800,183, 1063, 2770
1571096800,182, 1042, 2748
1571096801,181, 1001, 2622
1571096801,180, 989, 2585
1571096802,179, 900, 2528
1571096802,178, 877, 2259
1571096803,177, 921, 2263
1571096803,176, 886, 2319
1571096804,175, 871, 2249
1571096805,174, 858, 2252
1571096805,173, 927, 2193
1571096805,172, 912, 2280
1571096806,171, 888, 2164
1571096807,170, 765, 2051
1571096807,169, 864, 1992
1571096808,168, 755, 1884
1571096808,167, 946, 2240
1571096809,166, 1019, 2254
1571096809,165, 947, 2513
1571096810,164, 907, 2259
1571096810,163, 917, 2153
1571096811,162, 889, 2128
1571096811,161, 847, 1928
1571096812,160, 857, 1846
1571096812,159, 748, 1776
1571096813,158, 690, 1847
1571096813,157, 666, 1726
1571096814,156, 640, 1628
1571096814,155, 627, 1710
1571096815,154, 714, 1745
1571096815,153, 836, 1925
1571096816,152, 928, 2137
1571096816,151, 908, 2169
1571096817,150, 822, 1953
1571096817,149, 855, 1844
1571096818,148, 846, 1818
1571096818,147, 779, 1747
1571096819,146, 775, 1867
1571096819,145, 720, 1754
1571096820,144, 659, 1691
1571096820,143, 648, 1563
1571096821,142, 630, 1437
1571096821,141, 569, 1380
1571096822,140, 616, 1410
1571096822,139, 597, 1532
1571096823,138, 586, 1499
1571096823,137, 694, 1577
1571096824,136, 605, 1528
1571096824,135, 585, 1612
1571096825,134, 734, 1629
1571096825,133, 636, 1549
1571096826,132, 626, 1369
1571096826,131, 534, 1250
1571096827,130, 512, 1352
1571096827,129, 561, 1267
1571096828,128, 512, 1308
1571096828,127, 530, 1309
1571096829,126, 577, 1322
1571096829,125, 531, 1195
1571096830,124, 668, 1481
1571096830,123, 758, 1841
1571096831,122, 749, 1620
1571096831,121, 623, 1382
1571096832,120, 542, 1287
1571096832,119, 535, 1174
1571096833,118, 530, 1130
1571096833,117, 410, 821
1571096834,116, 293, 635
1571096834,115, 269, 579
1571096835,114, 181, 388
1571096835,113, 124, 370
1571096836,112, 117, 247
1571096836,111, 85, 237
1571096837,110, 45, 142
1571096837,109, 48, 151
1571096838,108, 20, 115
1571096838,107, 20, 87
1571096839,106, 176, 395
1571096839,105, 233, 452
1571096840,104, 224, 473
1571096840,103, 285, 487
1571096841,102, 252, 495
1571096841,101, 286, 518
1571096842,100, 314, 827
1571096842,99, 319, 798
1571096843,98, 358, 824
1571096843,97, 252, 706
1571096844,96, 273, 701
1571096844,95, 283, 767
1571096845,94, 290, 681
1571096845,93, 280, 726
1571096846,92, 303, 687
1571096846,91, 237, 637
1571096847,90, 241, 652
1571096847,89, 300, 685
1571096848,88, 196, 706
1571096848,87, 262, 655
1571096849,86, 189, 660
1571096849,85, 264, 605
1571096850,84, 193, 644
1571096850,83, 263, 541
1571096851,82, 188, 609
1571096851,81, 269, 551
1571096852,80, 162, 603
1571096852,79, 154, 534
1571096853,78, 122, 352
1571096853,77, 59, 256
1571096854,76, 115, 316
1571096854,75, 35, 174
1571096855,74, 83, 247
1571096855,73, 100, 264
1571096856,72, 177, 409
1571096856,71, 97, 405
1571096857,70, 113, 311
1571096857,69, 135, 346
1571096858,68, 106, 335
1571096858,67, 122, 313
1571096859,66, 86, 332
1571096859,65, 112, 319
1571096860,64, 73, 309
1571096860,63, 50, 214
1571096861,62, 114, 258
1571096861,61, 65, 284
1571096862,60, 74, 275
1571096862,59, 55, 301
1571096863,58, 75, 248
1571096863,57, 71, 230
1571096864,56, 61, 233
1571096864,55, 39, 193
1571096865,54, 43, 200
1571096865,53, 39, 197
1571096866,52, 33, 252
1571096866,51, 30, 172
1571096867,50, 50, 149
1571096867,49, 27, 140
1571096868,48, 22, 164
1571096868,47, 20, 110
1571096869,46, 24, 112
1571096869,45, 26, 120
1571096870,44, 14, 106
1571096870,43, 7, 105
1571096871,42, 8, 93
1571096871,41, 3, 71
1571096872,40, 6, 73
1571096872,39, 6, 62
1571096873,38, 3, 69
1571096873,37, 6, 68
1571096874,36, 3, 66
1571096874,35, 8, 69
1571096875,34, 5, 61
1571096875,33, 3, 60
1571096876,32, 2, 68
1571096876,31, 1, 60
1571096877,30, 1, 64
1571096877,29, 2, 60
1571096878,28, 0, 60
1571096878,27, 0, 61
1571096879,26, 0, 60
1571096879,25, 0, 60
1571096880,24, 0, 60
1571096880,23, 0, 61
